Freq.	V(n002)/V(n006)
1.58008262372676e+003,3.07954669045124e+001,-8.83411039061707e+001
1.59107296750985e+003,3.07353115451774e+001,-8.83295718540247e+001
1.60213975517925e+003,3.06751568921447e+001,-8.83179597262342e+001
1.61328351844426e+003,3.06150029552569e+001,-8.83062669686859e+001
1.62450479271248e+003,3.05548497444938e+001,-8.82944930234725e+001
1.63580411711557e+003,3.04946972699736e+001,-8.82826373288670e+001
1.64718203453516e+003,3.04345455419556e+001,-8.82706993192979e+001
1.65863909162889e+003,3.03743945708417e+001,-8.82586784253235e+001
1.67017583885675e+003,3.03142443671783e+001,-8.82465740736066e+001
1.68179283050744e+003,3.02540949416587e+001,-8.82343856868882e+001
1.69349062472506e+003,3.01939463051248e+001,-8.82221126839625e+001
1.70526978353592e+003,3.01337984685692e+001,-8.82097544796500e+001
1.71713087287552e+003,3.00736514431377e+001,-8.81973104847718e+001
1.72907446261574e+003,3.00135052401306e+001,-8.81847801061231e+001
1.74110112659226e+003,2.99533598710056e+001,-8.81721627464467e+001
1.75321144263208e+003,2.98932153473798e+001,-8.81594578044065e+001
1.76540599258132e+003,2.98330716810314e+001,-8.81466646745607e+001
1.77768536233315e+003,2.97729288839028e+001,-8.81337827473344e+001
1.79005014185596e+003,2.97127869681021e+001,-8.81208114089932e+001
1.80250092522167e+003,2.96526459459059e+001,-8.81077500416155e+001
1.81503831063433e+003,2.95925058297612e+001,-8.80945980230650e+001
1.82766290045881e+003,2.95323666322883e+001,-8.80813547269636e+001
1.84037530124976e+003,2.94722283662825e+001,-8.80680195226632e+001
1.85317612378075e+003,2.94120910447174e+001,-8.80545917752180e+001
1.86606598307363e+003,2.93519546807463e+001,-8.80410708453567e+001
1.87904549842804e+003,2.92918192877059e+001,-8.80274560894538e+001
1.89211529345121e+003,2.92316848791176e+001,-8.80137468595016e+001
1.90527599608789e+003,2.91715514686911e+001,-8.79999425030819e+001
1.91852823865054e+003,2.91114190703263e+001,-8.79860423633368e+001
1.93187265784971e+003,2.90512876981164e+001,-8.79720457789401e+001
1.94530989482459e+003,2.89911573663500e+001,-8.79579520840687e+001
1.95884059517387e+003,2.89310280895145e+001,-8.79437606083729e+001
1.97246540898673e+003,2.88708998822985e+001,-8.79294706769473e+001
1.98618499087409e+003,2.88107727595943e+001,-8.79150816103017e+001
2.00000000000002e+003,2.87506467365012e+001,-8.79005927243309e+001
2.01391110011345e+003,2.86905218283283e+001,-8.78860033302855e+001
2.02791895958007e+003,2.86303980505969e+001,-8.78713127347414e+001
2.04202425141440e+003,2.85702754190440e+001,-8.78565202395703e+001
2.05622765331215e+003,2.85101539496251e+001,-8.78416251419090e+001
2.07052984768277e+003,2.84500336585170e+001,-8.78266267341294e+001
2.08493152168226e+003,2.83899145621213e+001,-8.78115243038074e+001
2.09943336724615e+003,2.83297966770669e+001,-8.77963171336929e+001
2.11403608112278e+003,2.82696800202138e+001,-8.77810045016781e+001
2.12874036490674e+003,2.82095646086558e+001,-8.77655856807673e+001
2.14354692507261e+003,2.81494504597238e+001,-8.77500599390451e+001
2.15845647300887e+003,2.80893375909893e+001,-8.77344265396453e+001
2.17346972505214e+003,2.80292260202675e+001,-8.77186847407193e+001
2.18858740252150e+003,2.79691157656207e+001,-8.77028337954044e+001
2.20381023175324e+003,2.79090068453619e+001,-8.76868729517923e+001
2.21913894413571e+003,2.78488992780578e+001,-8.76708014528967e+001
2.23457427614446e+003,2.77887930825329e+001,-8.76546185366212e+001
2.25011696937764e+003,2.77286882778725e+001,-8.76383234357273e+001
2.26576777059162e+003,2.76685848834267e+001,-8.76219153778017e+001
2.28152743173687e+003,2.76084829188137e+001,-8.76053935852238e+001
2.29739670999409e+003,2.75483824039239e+001,-8.75887572751328e+001
2.31337636781060e+003,2.74882833589230e+001,-8.75720056593948e+001
2.32946717293693e+003,2.74281858042567e+001,-8.75551379445700e+001
2.34566989846378e+003,2.73680897606538e+001,-8.75381533318790e+001
2.36198532285908e+003,2.73079952491303e+001,-8.75210510171696e+001
2.37841423000547e+003,2.72479022909935e+001,-8.75038301908835e+001
2.39495740923788e+003,2.71878109078458e+001,-8.74864900380223e+001
2.41161565538155e+003,2.71277211215890e+001,-8.74690297381136e+001
2.42838976879012e+003,2.70676329544282e+001,-8.74514484651773e+001
2.44528055538416e+003,2.70075464288761e+001,-8.74337453876912e+001
2.46228882668986e+003,2.69474615677570e+001,-8.74159196685567e+001
2.47941539987800e+003,2.68873783942114e+001,-8.73979704650645e+001
2.49666109780325e+003,2.68272969317001e+001,-8.73798969288597e+001
2.51402674904368e+003,2.67672172040089e+001,-8.73616982059073e+001
2.53151318794059e+003,2.67071392352525e+001,-8.73433734364574e+001
2.54912125463855e+003,2.66470630498797e+001,-8.73249217550096e+001
2.56685179512584e+003,2.65869886726774e+001,-8.73063422902784e+001
2.58470566127501e+003,2.65269161287757e+001,-8.72876341651575e+001
2.60268371088390e+003,2.64668454436521e+001,-8.72687964966844e+001
2.62078680771676e+003,2.64067766431368e+001,-8.72498283960048e+001
2.63901582154582e+003,2.63467097534172e+001,-8.72307289683367e+001
2.65737162819305e+003,2.62866448010429e+001,-8.72114973129347e+001
2.67585510957225e+003,2.62265818129307e+001,-8.71921325230536e+001
2.69446715373141e+003,2.61665208163693e+001,-8.71726336859127e+001
2.71320865489537e+003,2.61064618390250e+001,-8.71529998826589e+001
2.73208051350882e+003,2.60464049089464e+001,-8.71332301883307e+001
2.75108363627952e+003,2.59863500545696e+001,-8.71133236718211e+001
2.77021893622188e+003,2.59262973047240e+001,-8.70932793958415e+001
2.78948733270084e+003,2.58662466886370e+001,-8.70730964168843e+001
2.80888975147603e+003,2.58061982359401e+001,-8.70527737851860e+001
2.82842712474622e+003,2.57461519766737e+001,-8.70323105446903e+001
2.84810039119418e+003,2.56861079412935e+001,-8.70117057330107e+001
2.86791049603169e+003,2.56260661606756e+001,-8.69909583813930e+001
2.88785839104503e+003,2.55660266661223e+001,-8.69700675146779e+001
2.90794503464066e+003,2.55059894893681e+001,-8.69490321512636e+001
2.92817139189129e+003,2.54459546625857e+001,-8.69278513030677e+001
2.94853843458224e+003,2.53859222183915e+001,-8.69065239754894e+001
2.96904714125813e+003,2.53258921898521e+001,-8.68850491673717e+001
2.98969849726991e+003,2.52658646104904e+001,-8.68634258709634e+001
3.01049349482217e+003,2.52058395142914e+001,-8.68416530718805e+001
3.03143313302083e+003,2.51458169357091e+001,-8.68197297490682e+001
3.05251841792116e+003,2.50857969096725e+001,-8.67976548747626e+001
3.07375036257606e+003,2.50257794715921e+001,-8.67754274144518e+001
3.09512998708482e+003,2.49657646573664e+001,-8.67530463268377e+001
3.11665831864204e+003,2.49057525033890e+001,-8.67305105637969e+001
3.13833639158704e+003,2.48457430465547e+001,-8.67078190703422e+001
3.16016524745355e+003,2.47857363242667e+001,-8.66849707845838e+001
3.18214593501972e+003,2.47257323744432e+001,-8.66619646376899e+001
3.20427951035853e+003,2.46657312355250e+001,-8.66387995538481e+001
3.22656703688855e+003,2.46057329464818e+001,-8.66154744502256e+001
3.24900958542499e+003,2.45457375468201e+001,-8.65919882369310e+001
3.27160823423117e+003,2.44857450765898e+001,-8.65683398169739e+001
3.29436406907034e+003,2.44257555763923e+001,-8.65445280862263e+001
3.31727818325781e+003,2.43657690873874e+001,-8.65205519333828e+001
3.34035167771352e+003,2.43057856513011e+001,-8.64964102399212e+001
3.36358566101490e+003,2.42458053104333e+001,-8.64721018800630e+001
3.38698124945015e+003,2.41858281076654e+001,-8.64476257207335e+001
3.41053956707187e+003,2.41258540864684e+001,-8.64229806215224e+001
3.43426174575106e+003,2.40658832909107e+001,-8.63981654346441e+001
3.45814892523151e+003,2.40059157656663e+001,-8.63731790048976e+001
3.48220225318455e+003,2.39459515560229e+001,-8.63480201696272e+001
3.50642288526419e+003,2.38859907078901e+001,-8.63226877586821e+001
3.53081198516267e+003,2.38260332678081e+001,-8.62971805943769e+001
3.55537072466633e+003,2.37660792829560e+001,-8.62714974914515e+001
3.58010028371194e+003,2.37061288011602e+001,-8.62456372570314e+001
3.60500185044337e+003,2.36461818709037e+001,-8.62195986905875e+001
3.63007662126870e+003,2.35862385413345e+001,-8.61933805838964e+001
3.65532580091766e+003,2.35262988622745e+001,-8.61669817210000e+001
3.68075060249955e+003,2.34663628842291e+001,-8.61404008781661e+001
3.70635224756154e+003,2.34064306583958e+001,-8.61136368238482e+001
3.73213196614728e+003,2.33465022366738e+001,-8.60866883186454e+001
3.75809099685610e+003,2.32865776716734e+001,-8.60595541152626e+001
3.78423058690244e+003,2.32266570167256e+001,-8.60322329584707e+001
3.81055199217581e+003,2.31667403258918e+001,-8.60047235850667e+001
3.83705647730112e+003,2.31068276539733e+001,-8.59770247238334e+001
3.86374531569944e+003,2.30469190565216e+001,-8.59491350955005e+001
3.89061978964920e+003,2.29870145898483e+001,-8.59210534127039e+001
3.91768119034777e+003,2.29271143110352e+001,-8.58927783799466e+001
3.94493081797350e+003,2.28672182779449e+001,-8.58643086935590e+001
3.97236998174820e+003,2.28073265492310e+001,-8.58356430416590e+001
4.00000000000006e+003,2.27474391843484e+001,-8.58067801041127e+001
4.02782220022694e+003,2.26875562435648e+001,-8.57777185524953e+001
4.05583791916018e+003,2.26276777879709e+001,-8.57484570500511e+001
4.08404850282884e+003,2.25678038794916e+001,-8.57189942516551e+001
4.11245530662433e+003,2.25079345808971e+001,-8.56893288037731e+001
4.14105969536558e+003,2.24480699558142e+001,-8.56594593444232e+001
4.16986304336455e+003,2.23882100687376e+001,-8.56293845031368e+001
4.19886673449234e+003,2.23283549850417e+001,-8.55991029009199e+001
4.22807216224559e+003,2.22685047709921e+001,-8.55686131502143e+001
4.25748072981351e+003,2.22086594937575e+001,-8.55379138548595e+001
4.28709385014524e+003,2.21488192214217e+001,-8.55070036100540e+001
4.31691294601778e+003,2.20889840229957e+001,-8.54758810023176e+001
4.34693945010430e+003,2.20291539684301e+001,-8.54445446094531e+001
4.37717480504303e+003,2.19693291286276e+001,-8.54129930005088e+001
4.40762046350651e+003,2.19095095754553e+001,-8.53812247357407e+001
4.43827788827145e+003,2.18496953817578e+001,-8.53492383665756e+001
4.46914855228895e+003,2.17898866213701e+001,-8.53170324355735e+001
4.50023393875531e+003,2.17300833691305e+001,-8.52846054763908e+001
4.53153554118327e+003,2.16702857008940e+001,-8.52519560137440e+001
4.56305486347377e+003,2.16104936935457e+001,-8.52190825633729e+001
4.59479341998822e+003,2.15507074250142e+001,-8.51859836320046e+001
4.62675273562123e+003,2.14909269742857e+001,-8.51526577173179e+001
4.65893434587390e+003,2.14311524214176e+001,-8.51191033079074e+001
4.69133979692759e+003,2.13713838475527e+001,-8.50853188832482e+001
4.72397064571820e+003,2.13116213349336e+001,-8.50513029136614e+001
4.75682846001096e+003,2.12518649669169e+001,-8.50170538602791e+001
4.78991481847580e+003,2.11921148279879e+001,-8.49825701750101e+001
4.82323131076312e+003,2.11323710037756e+001,-8.49478503005065e+001
4.85677953758027e+003,2.10726335810672e+001,-8.49128926701293e+001
4.89056111076836e+003,2.10129026478238e+001,-8.48776957079160e+001
4.92457765337975e+003,2.09531782931953e+001,-8.48422578285476e+001
4.95883079975603e+003,2.08934606075362e+001,-8.48065774373159e+001
4.99332219560653e+003,2.08337496824213e+001,-8.47706529300922e+001
5.02805349808740e+003,2.07740456106614e+001,-8.47344826932952e+001
5.06302637588121e+003,2.07143484863194e+001,-8.46980651038603e+001
5.09824250927713e+003,2.06546584047269e+001,-8.46613985292093e+001
5.13370359025170e+003,2.05949754625004e+001,-8.46244813272197e+001
5.16941132255006e+003,2.05352997575579e+001,-8.45873118461955e+001
5.20536742176782e+003,2.04756313891362e+001,-8.45498884248386e+001
5.24157361543354e+003,2.04159704578074e+001,-8.45122093922194e+001
5.27803164309167e+003,2.03563170654967e+001,-8.44742730677498e+001
5.31474325638614e+003,2.02966713154995e+001,-8.44360777611551e+001
5.35171021914454e+003,2.02370333124992e+001,-8.43976217724479e+001
5.38893430746286e+003,2.01774031625852e+001,-8.43589033919016e+001
5.42641730979078e+003,2.01177809732709e+001,-8.43199209000249e+001
5.46416102701768e+003,2.00581668535121e+001,-8.42806725675374e+001
5.50216727255907e+003,1.99985609137254e+001,-8.42411566553447e+001
5.54043787244380e+003,1.99389632658070e+001,-8.42013714145159e+001
5.57897466540172e+003,1.98793740231516e+001,-8.41613150862600e+001
5.61777950295209e+003,1.98197933006718e+001,-8.41209859019043e+001
5.65685424949248e+003,1.97602212148172e+001,-8.40803820828734e+001
5.69620078238839e+003,1.97006578835942e+001,-8.40395018406682e+001
5.73582099206341e+003,1.96411034265857e+001,-8.39983433768468e+001
5.77571678209009e+003,1.95815579649715e+001,-8.39569048830053e+001
5.81589006928135e+003,1.95220216215482e+001,-8.39151845407602e+001
5.85634278378261e+003,1.94624945207498e+001,-8.38731805217309e+001
5.89707686916451e+003,1.94029767886687e+001,-8.38308909875240e+001
5.93809428251631e+003,1.93434685530764e+001,-8.37883140897179e+001
5.97939699453987e+003,1.92839699434452e+001,-8.37454479698480e+001
6.02098698964438e+003,1.92244810909688e+001,-8.37022907593945e+001
6.06286626604171e+003,1.91650021285849e+001,-8.36588405797690e+001
6.10503683584235e+003,1.91055331909966e+001,-8.36150955423039e+001
6.14750072515217e+003,1.90460744146949e+001,-8.35710537482419e+001
6.19025997416968e+003,1.89866259379808e+001,-8.35267132887270e+001
6.23331663728412e+003,1.89271879009881e+001,-8.34820722447967e+001
6.27667278317413e+003,1.88677604457066e+001,-8.34371286873746e+001
6.32033049490714e+003,1.88083437160047e+001,-8.33918806772655e+001
6.36429187003947e+003,1.87489378576534e+001,-8.33463262651501e+001
6.40855902071710e+003,1.86895430183496e+001,-8.33004634915826e+001
6.45313407377714e+003,1.86301593477400e+001,-8.32542903869881e+001
6.49801917085001e+003,1.85707869974455e+001,-8.32078049716623e+001
6.54321646846238e+003,1.85114261210855e+001,-8.31610052557723e+001
6.58872813814071e+003,1.84520768743026e+001,-8.31138892393580e+001
6.63455636651566e+003,1.83927394147874e+001,-8.30664549123366e+001
6.68070335542709e+003,1.83334139023041e+001,-8.30187002545064e+001
6.72717132202985e+003,1.82741004987154e+001,-8.29706232355539e+001
6.77396249890035e+003,1.82147993680089e+001,-8.29222218150615e+001
6.82107913414379e+003,1.81555106763223e+001,-8.28734939425167e+001
6.86852349150217e+003,1.80962345919704e+001,-8.28244375573233e+001
6.91629785046306e+003,1.80369712854712e+001,-8.27750505888141e+001
6.96440450636913e+003,1.79777209295728e+001,-8.27253309562647e+001
7.01284577052842e+003,1.79184836992803e+001,-8.26752765689101e+001
7.06162397032538e+003,1.78592597718836e+001,-8.26248853259617e+001
7.11074144933271e+003,1.78000493269844e+001,-8.25741551166275e+001
7.16020056742393e+003,1.77408525465244e+001,-8.25230838201326e+001
7.21000370088679e+003,1.76816696148134e+001,-8.24716693057431e+001
7.26015324253744e+003,1.76225007185578e+001,-8.24199094327905e+001
7.31065160183536e+003,1.75633460468890e+001,-8.23678020506989e+001
7.36150120499915e+003,1.75042057913928e+001,-8.23153449990140e+001
7.41270449512312e+003,1.74450801461380e+001,-8.22625361074340e+001
7.46426393229462e+003,1.73859693077068e+001,-8.22093731958427e+001
7.51618199371225e+003,1.73268734752237e+001,-8.21558540743447e+001
7.56846117380493e+003,1.72677928503861e+001,-8.21019765433025e+001
7.62110398435166e+003,1.72087276374944e+001,-8.20477383933762e+001
7.67411295460228e+003,1.71496780434830e+001,-8.19931374055654e+001
7.72749063139893e+003,1.70906442779506e+001,-8.19381713512532e+001
7.78123957929845e+003,1.70316265531917e+001,-8.18828379922525e+001
7.83536238069558e+003,1.69726250842283e+001,-8.18271350808550e+001
7.88986163594704e+003,1.69136400888412e+001,-8.17710603598827e+001
7.94473996349646e+003,1.68546717876022e+001,-8.17146115627413e+001
8.00000000000017e+003,1.67957204039062e+001,-8.16577864134771e+001
8.05564440045392e+003,1.67367861640041e+001,-8.16005826268354e+001
8.11167583832041e+003,1.66778692970354e+001,-8.15429979083227e+001
8.16809700565772e+003,1.66189700350614e+001,-8.14850299542709e+001
8.22491061324871e+003,1.65600886130985e+001,-8.14266764519042e+001
8.28211939073120e+003,1.65012252691517e+001,-8.13679350794095e+001
8.33972608672916e+003,1.64423802442490e+001,-8.13088035060091e+001
8.39773346898472e+003,1.63835537824752e+001,-8.12492793920364e+001
8.45614432449123e+003,1.63247461310065e+001,-8.11893603890150e+001
8.51496145962707e+003,1.62659575401451e+001,-8.11290441397402e+001
8.57418770029054e+003,1.62071882633547e+001,-8.10683282783644e+001
8.63382589203561e+003,1.61484385572949e+001,-8.10072104304852e+001
8.69387890020866e+003,1.60897086818576e+001,-8.09456882132367e+001
8.75434961008612e+003,1.60309989002023e+001,-8.08837592353843e+001
8.81524092701309e+003,1.59723094787925e+001,-8.08214210974230e+001
8.87655577654296e+003,1.59136406874314e+001,-8.07586713916787e+001
8.93829710457797e+003,1.58549927992992e+001,-8.06955077024134e+001
9.00046787751068e+003,1.57963660909896e+001,-8.06319276059338e+001
9.06307108236660e+003,1.57377608425467e+001,-8.05679286707035e+001
9.12610972694760e+003,1.56791773375026e+001,-8.05035084574589e+001
9.18958683997649e+003,1.56206158629149e+001,-8.04386645193291e+001
9.25350547124252e+003,1.55620767094044e+001,-8.03733944019592e+001
9.31786869174786e+003,1.55035601711932e+001,-8.03076956436378e+001
9.38267959385525e+003,1.54450665461430e+001,-8.02415657754287e+001
9.44794129143646e+003,1.53865961357937e+001,-8.01750023213058e+001
9.51365692002199e+003,1.53281492454018e+001,-8.01080027982931e+001
9.57982963695165e+003,1.52697261839797e+001,-8.00405647166084e+001
9.64646262152631e+003,1.52113272643348e+001,-7.99726855798110e+001
9.71355907516061e+003,1.51529528031087e+001,-7.99043628849543e+001
9.78112222153678e+003,1.50946031208170e+001,-7.98355941227427e+001
9.84915530675957e+003,1.50362785418890e+001,-7.97663767776923e+001
9.91766159951213e+003,1.49779793947076e+001,-7.96967083282971e+001
9.98664439121314e+003,1.49197060116497e+001,-7.96265862471993e+001
1.00561069961749e+004,1.48614587291264e+001,-7.95560080013644e+001
1.01260527517625e+004,1.48032378876235e+001,-7.94849710522610e+001
1.01964850185543e+004,1.47450438317424e+001,-7.94134728560455e+001
1.02674071805035e+004,1.46868769102409e+001,-7.93415108637523e+001
1.03388226451002e+004,1.46287374760741e+001,-7.92690825214878e+001
1.04107348435357e+004,1.45706258864357e+001,-7.91961852706307e+001
1.04831472308672e+004,1.45125425027996e+001,-7.91228165480367e+001
1.05560632861834e+004,1.44544876909609e+001,-7.90489737862491e+001
1.06294865127724e+004,1.43964618210777e+001,-7.89746544137140e+001
1.07034204382892e+004,1.43384652677131e+001,-7.88998558550017e+001
1.07778686149258e+004,1.42804984098764e+001,-7.88245755310329e+001
1.08528346195816e+004,1.42225616310658e+001,-7.87488108593108e+001
1.09283220540354e+004,1.41646553193098e+001,-7.86725592541592e+001
1.10043345451182e+004,1.41067798672096e+001,-7.85958181269657e+001
1.10808757448877e+004,1.40489356719813e+001,-7.85185848864313e+001
1.11579493308035e+004,1.39911231354981e+001,-7.84408569388253e+001
1.12355590059043e+004,1.39333426643323e+001,-7.83626316882471e+001
1.13137084989851e+004,1.38755946697984e+001,-7.82839065368932e+001
1.13924015647769e+004,1.38178795679945e+001,-7.82046788853306e+001
1.14716419841269e+004,1.37601977798455e+001,-7.81249461327772e+001
1.15514335641803e+004,1.37025497311449e+001,-7.80447056773871e+001
1.16317801385628e+004,1.36449358525977e+001,-7.79639549165440e+001
1.17126855675653e+004,1.35873565798622e+001,-7.78826912471595e+001
1.17941537383291e+004,1.35298123535927e+001,-7.78009120659793e+001
1.18761885650327e+004,1.34723036194819e+001,-7.77186147698950e+001
1.19587939890798e+004,1.34148308283027e+001,-7.76357967562638e+001
1.20419739792889e+004,1.33573944359506e+001,-7.75524554232339e+001
1.21257325320835e+004,1.32999949034855e+001,-7.74685881700774e+001
1.22100736716848e+004,1.32426326971742e+001,-7.73841923975306e+001
1.22950014503044e+004,1.31853082885315e+001,-7.72992655081402e+001
1.23805199483394e+004,1.31280221543624e+001,-7.72138049066183e+001
1.24666332745683e+004,1.30707747768032e+001,-7.71278080002028e+001
1.25533455663483e+004,1.30135666433634e+001,-7.70412721990270e+001
1.26406609898144e+004,1.29563982469662e+001,-7.69541949164952e+001
1.27285837400790e+004,1.28992700859899e+001,-7.68665735696664e+001
1.28171180414343e+004,1.28421826643084e+001,-7.67784055796455e+001
1.29062681475544e+004,1.27851364913317e+001,-7.66896883719822e+001
1.29960383417001e+004,1.27281320820462e+001,-7.66004193770776e+001
1.30864329369249e+004,1.26711699570545e+001,-7.65105960305987e+001
1.31774562762815e+004,1.26142506426147e+001,-7.64202157739001e+001
1.32691127330314e+004,1.25573746706804e+001,-7.63292760544549e+001
1.33614067108543e+004,1.25005425789388e+001,-7.62377743262926e+001
1.34543426440598e+004,1.24437549108499e+001,-7.61457080504454e+001
1.35479249978008e+004,1.23870122156840e+001,-7.60530746954029e+001
1.36421582682877e+004,1.23303150485600e+001,-7.59598717375747e+001
1.37370469830044e+004,1.22736639704823e+001,-7.58660966617616e+001
1.38325957009262e+004,1.22170595483777e+001,-7.57717469616347e+001
1.39288090127384e+004,1.21605023551316e+001,-7.56768201402236e+001
1.40256915410570e+004,1.21039929696242e+001,-7.55813137104123e+001
1.41232479406509e+004,1.20475319767651e+001,-7.54852251954449e+001
1.42214828986655e+004,1.19911199675283e+001,-7.53885521294379e+001
1.43204011348480e+004,1.19347575389865e+001,-7.52912920579034e+001
1.44200074017737e+004,1.18784452943440e+001,-7.51934425382794e+001
1.45203064850750e+004,1.18221838429698e+001,-7.50950011404694e+001
1.46213032036708e+004,1.17659738004296e+001,-7.49959654473914e+001
1.47230024099984e+004,1.17098157885174e+001,-7.48963330555343e+001
1.48254089902464e+004,1.16537104352857e+001,-7.47961015755247e+001
1.49285278645893e+004,1.15976583750757e+001,-7.46952686327018e+001
1.50323639874246e+004,1.15416602485460e+001,-7.45938318677015e+001
1.51369223476100e+004,1.14857167027014e+001,-7.44917889370494e+001
1.52422079687034e+004,1.14298283909194e+001,-7.43891375137629e+001
1.53482259092047e+004,1.13739959729775e+001,-7.42858752879624e+001
1.54549812627980e+004,1.13182201150780e+001,-7.41819999674915e+001
1.55624791585970e+004,1.12625014898729e+001,-7.40775092785460e+001
1.56707247613913e+004,1.12068407764871e+001,-7.39724009663127e+001
1.57797232718942e+004,1.11512386605414e+001,-7.38666727956168e+001
1.58894799269930e+004,1.10956958341731e+001,-7.37603225515782e+001
1.60000000000005e+004,1.10402129960571e+001,-7.36533480402776e+001
1.61112888009080e+004,1.09847908514245e+001,-7.35457470894312e+001
1.62233516766409e+004,1.09294301120806e+001,-7.34375175490745e+001
1.63361940113156e+004,1.08741314964217e+001,-7.33286572922554e+001
1.64498212264976e+004,1.08188957294506e+001,-7.32191642157365e+001
1.65642387814625e+004,1.07637235427907e+001,-7.31090362407056e+001
1.66794521734584e+004,1.07086156746985e+001,-7.29982713134966e+001
1.67954669379696e+004,1.06535728700756e+001,-7.28868674063181e+001
1.69122886489826e+004,1.05985958804782e+001,-7.27748225179916e+001
1.70299229192543e+004,1.05436854641256e+001,-7.26621346746982e+001
